,NAME_x,ADDRESS,City,State Code,Zip Code,County,Rural Versus Urban,FTE - Employees on Payroll,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Hospital Number of Beds For Adults &amp; Peds,Hospital Total Bed Days Available For Adults &amp; Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,NAME_y,LATITUDE,LONGITUDE,Absolute Net Income,Sign Net Income
4999,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,U,"3,358.12","176,662",643,"235,338","30,860","216,579",643,"235,338","30,860",89645.0,348.0,127368.0,30860.0,18306906.0,63236836.0,32024699.0,111565299.0,234882243.0,566898121.0,40451593.0,719817380.0,2028726770.0,1565475686.0,3594202456.0,54163902.0,0,234882243.0,50701060.0,0,0,102415177.0,0,0,362127882.0,-235602090.0,27682145.0,3479954.0,0,261284006.0,0.0,0,303384939.0,303384939.0,920238118.0,18371915.0,20414165.0,0,11528738.0,569514.0,60329369.0,258310329.0,385962759.0,0,0,68308116.0,454270875.0,712581204.0,207656914.0,207656914.0,920238118.0,36541810.0,3971986.0,2029911555.0,1575254770.0,3605166325.0,804857147.0,801780364.0,3076783.0,16642018.0,19718801.0,0,19718801.0,0.2,77475734.0,806178408.0,RENOWN REGIONAL MEDICAL CENTER,39.52594159,-119.796486,19718801.0,+
5001,SSH - DURHAM,3643 NORTH ROXBORO RD,DURHAM,NC,27704,DURHAM,U,87.03,"9,255",30,"10,950",281,"9,255",30,"10,950",281,9255.0,30.0,10950.0,281.0,0,0,0,0,6468034.0,10628431.0,152775.0,16826905.0,61764505.0,256208.0,62020713.0,0,0,6468034.0,0,0,0,0,0,0,3787170.0,0,0,6724.0,95534.0,3889428.0,0.0,0,45246.0,-5040119.0,-702589.0,2199053.0,531030.0,0,0,0,0,3186159.0,0,0,0,715554.0,715554.0,3901713.0,-4604302.0,-4604302.0,-702589.0,0,0,62020713.0,0,62020713.0,15171716.0,17174805.0,-2003089.0,2614619.0,611530.0,1958033.0,-1346503.0,,0,0,DUKE REGIONAL HOSPITAL,36.03679359,-78.90025454,1346503.0,-
5002,MEDICAL CITY WEATHERFORD,713 EAST ANDERSON STREET,WEATHERFORD,TX,76086,,U,335.53,"18,836",82,"29,930","5,086","18,867",82,"29,930","5,086",14062.0,62.0,22630.0,5086.0,6968046.0,6328616.0,7885895.0,9452900.0,27052361.0,73300547.0,8288341.0,80815878.0,359659513.0,372182296.0,731841809.0,5958439.0,0,27189547.0,2762662.0,0,461580.0,186044.0,0,0,25564147.0,-12366077.0,3387313.0,314023.0,0,16694330.0,0.0,422176.0,10690730.0,11112906.0,87754701.0,2722306.0,2363869.0,1734525.0,0,0,1355030.0,8175730.0,0,0,79859282.0,8362368.0,88221650.0,96397380.0,-8642679.0,-8642679.0,87754701.0,6470871.0,3182258.0,359661120.0,361461530.0,721122650.0,91065618.0,100196777.0,-9131159.0,437835.0,-8693324.0,-3996.0,-8689328.0,0.11,4949384.0,64352770.0,MEDICAL CITY WEATHERFORD,32.74811822,-97.78581052,8689328.0,-
5003,DALLAS BEHAVIORAL HEALTHCARE,800 KIRNWOOD DRIVE,DE SOTO,TX,75115,DALLAS,U,250.88,"27,348",116,"42,340","3,885","27,348",116,"42,340","3,885",27348.0,116.0,42340.0,3885.0,0,0,0,0,13186779.0,11729643.0,97919.0,21760036.0,43913675.0,4698560.0,48612235.0,0,0,0,0,0,0,300965.0,0,0,1878467.0,0,91938.0,244888.0,0,2584606.0,0.0,0,156499.0,156499.0,3957288.0,1409987.0,0,0,0,0,26762026.0,28172013.0,0,0,0,149691.0,149691.0,28321704.0,-24364416.0,-24364416.0,3957288.0,0,0,43913675.0,4698560.0,48612235.0,17012994.0,24916422.0,-7903428.0,45553.0,-7857875.0,0,-7857875.0,,0,0,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,32.6424243,-96.87476008,7857875.0,-
5004,AURORA BEHAVIORAL  HEALTHCARE-TEMPE,6350 SOUTH MAPLE AVENUE,TEMPE,AZ,85283,MARICOPA,U,313.69,"40,347",138,"50,370","4,231","40,347",138,"50,370","4,231",40347.0,138.0,50370.0,4231.0,0,0,0,0,17667997.0,19972364.0,152320.0,32467742.0,65382375.0,4923600.0,70305975.0,0,0,0,0,0,0,1646721.0,0,0,3238323.0,0,59857.0,142323.0,0,10875645.0,0.0,0,151260.0,151260.0,11930673.0,486357.0,0,0,0,0,1667556.0,2153913.0,0,0,0,1142325.0,1142325.0,3296238.0,8634435.0,8634435.0,11930673.0,0,0,69919247.0,4923600.0,74842847.0,42006291.0,37640361.0,4365930.0,149846.0,4515776.0,0,4515776.0,,0,0,AURORA BEHAVIORAL HEALTHCARE-TEMPE,33.36428101,-111.9391347,4515776.0,+
5011,LIVINGSTON HOSPITAL,131 HOSPITAL DRIVE,SALEM,KY,42078-,LIVINGSTON,R,134.22,"2,974",25,"9,125",499,"9,308",25,"9,125",499,1860.0,25.0,9125.0,499.0,20099.0,1113833.0,461275.0,461275.0,6689357.0,9380217.0,486715.0,14796254.0,13259269.0,23289439.0,36548708.0,0,0,0,0,0,0,2255940.0,0,0,8872168.0,-6240865.0,658298.0,146949.0,0,5762874.0,0.0,53189.0,0,53189.0,7136340.0,1051462.0,333045.0,6413.0,286981.0,0,1688072.0,3365973.0,0,743194.0,0,0,743194.0,4109167.0,3027173.0,3027173.0,7136340.0,0,0,14613425.0,23179335.0,37792760.0,15623650.0,16069574.0,-445924.0,368498.0,-77426.0,0,-77426.0,0.4,2035135.0,7024976.0,LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,37.26305319,-88.22850246,77426.0,-
5012,THE MEDICAL CENTER AT SCOTTSVILLE,456 BURNLEY ROAD,SCOTTSVILLE,KY,42164-,ALLEN,R,134.99,"7,121",25,"9,150",256,"77,624",135,"49,410",256,909.0,25.0,9150.0,256.0,159086.0,1735121.0,978355.0,2576392.0,11610247.0,18385061.0,621114.0,28823081.0,31291763.0,36649324.0,67941087.0,0,0,0,0,0,0,2603057.0,1518152.0,0,5202859.0,-1518027.0,460271.0,-6166532.0,0,-843715.0,0.0,0,-1716739.0,-1716739.0,4410106.0,420141.0,1058895.0,73790.0,0,0,1068366.0,3008140.0,0,-473812.0,0,1738403.0,1264591.0,4272731.0,137375.0,137375.0,4410106.0,0,0,31887183.0,36081744.0,67968927.0,29937269.0,29995308.0,-58039.0,260839.0,202800.0,0,202800.0,0.42,4035713.0,13119894.0,THE MEDICAL CENTER AT SCOTTSVILLE,36.76147503,-86.21496916,202800.0,+
5013,OCHSNER BAYOU  LLC,4608 HIGHWAY 1,RACELAND,LA,70394,LAFOURCHE PARISH,R,260.04,"3,822",25,"9,125",952,"6,965",35,"12,775","1,562",2542.0,22.0,8030.0,952.0,281176.0,2427886.0,1494021.0,1494021.0,16509222.0,27785652.0,1595450.0,38789559.0,17303632.0,91500597.0,108804229.0,0,0,0,0,0,0,121978.0,0,0,6675423.0,0,892912.0,697049.0,0,10948468.0,0.0,0,0,0,18023208.0,1204658.0,0,0,0,8457.0,29969.0,-9182242.0,0,9041840.0,0,3138687.0,12180527.0,2998285.0,15024922.0,15024922.0,18023207.0,0,0,17753987.0,94932872.0,112686859.0,45896395.0,44294874.0,1601521.0,3709186.0,5310707.0,0,5310707.0,0.36,15465908.0,32742137.0,OCSHNER ST. ANNE GENERAL HOSPITAL,29.70267142,-90.5652539,5310707.0,+
5015,THE REHAB HOSPITAL AT RARITAN BAY,225 WILLIAMSON STREET,ELIZABETH,NJ,07207,UNION,U,164.24,"12,163",76,"27,740",352,"12,163",76,"27,740",352,12163.0,76.0,27740.0,352.0,0,0,0,0,9819179.0,12338622.0,967500.0,21200236.0,132275439.0,0,132275439.0,0,0,0,0,0,0,93650.0,0,0,5382021.0,-670182.0,0,51628.0,0,46035423.0,0.0,0,382865.0,382865.0,47401121.0,1884344.0,407.0,0,0,0,1407467.0,3292218.0,0,0,0,0,0,3292218.0,44108903.0,44108903.0,47401121.0,0,0,132275439.0,0,132275439.0,22411958.0,22157801.0,254157.0,36812.0,290969.0,0,290969.0,,0,0,TRINITAS REGIONAL MEDICAL CENTER,40.65855935,-74.21479366,290969.0,+
5016,THE REHAB HOSPITAL AT RARITAN BAY,225 WILLIAMSON STREET,ELIZABETH,NJ,07207,UNION,U,164.24,"12,163",76,"27,740",352,"12,163",76,"27,740",352,12163.0,76.0,27740.0,352.0,0,0,0,0,9819179.0,12338622.0,967500.0,21200236.0,132275439.0,0,132275439.0,0,0,0,0,0,0,93650.0,0,0,5382021.0,-670182.0,0,51628.0,0,46035423.0,0.0,0,382865.0,382865.0,47401121.0,1884344.0,407.0,0,0,0,1407467.0,3292218.0,0,0,0,0,0,3292218.0,44108903.0,44108903.0,47401121.0,0,0,132275439.0,0,132275439.0,22411958.0,22157801.0,254157.0,36812.0,290969.0,0,290969.0,,0,0,CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,40.65862019,-74.21491809,290969.0,+
5018,VICTORIA WARM SPRINGS SPECIALTY HOSP,102 MEDICAL DRIVE,VICTORIA,TX,77904,VICTORIA,U,97.38,"9,736",46,"16,790",446,"9,736",46,"16,790",446,9736.0,46.0,16790.0,446.0,0,0,0,0,5635756.0,9696079.0,158475.0,14842164.0,59956525.0,12526948.0,72483473.0,0,0,0,0,0,0,17832.0,0,0,2761660.0,-93897.0,98582.0,-98759.0,-3033.0,2682385.0,0.0,0,98431.0,98431.0,4186937.0,1652272.0,488259.0,8415.0,0,0,0,2148946.0,0,0,0,1171384.0,1171384.0,3320330.0,866607.0,866607.0,4186937.0,0,0,59956525.0,12526948.0,72483473.0,17270018.0,15331835.0,1938183.0,299415.0,2237598.0,1.0,2237597.0,,0,0,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,28.85499709,-97.02196107,2237597.0,+
5028,UPMC MERCY HOSPITAL,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,U,"1,938.41","79,064",339,"124,333","13,654","104,949",415,"152,149","14,923",65627.0,286.0,104935.0,13654.0,6304516.0,17149546.0,9525541.0,9583091.0,126464022.0,320791433.0,15618114.0,322189260.0,1166881039.0,791926057.0,1958807096.0,30165090.0,0,126151516.0,13407771.0,30182.0,0,41068.0,0,1472311.0,157378355.0,-116865594.0,2525286.0,0,0,49810218.0,0.0,6435151.0,1187394.0,7622545.0,368742724.0,10273725.0,-588.0,0,836975.0,341706.0,18749136.0,30200954.0,0,874163.0,0,0,874163.0,31075117.0,331238176.0,337667607.0,368742724.0,47500177.0,5926203.0,1169285984.0,758417237.0,1927703221.0,383394724.0,447255455.0,-63860731.0,34123063.0,-29737668.0,-241683.0,-29495985.0,0.16,55456345.0,422433069.0,UPMC MERCY,40.436099,-79.985114,29495985.0,-
5029,UPMC - PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,R,"8,813.56","300,442","1,129","401,183","43,950","382,910","1,438","514,277","50,536",243218.0,926.0,327028.0,43950.0,12433565.0,54288022.0,18988765.0,19687290.0,551141969.0,1908049844.0,91138680.0,1419381177.0,9796890388.0,5976544887.0,15773435275.0,127480179.0,0,549325574.0,64325465.0,0,0,163645.0,0,16365424.0,1120465736.0,-874099793.0,8953042.0,10328523.0,0,317071562.0,0.0,94881882.0,9650120.0,104532002.0,1240500655.0,29065179.0,-1.0,0,1677146.0,1464890.0,166073361.0,198280575.0,0,400874.0,0,1300000.0,1700874.0,199981449.0,-134399360.0,1040519206.0,1240500655.0,175624825.0,32719335.0,9810098161.0,4553085133.0,14363183294.0,1986215592.0,2459191813.0,-472976221.0,262362544.0,-210613677.0,-864.0,-210612813.0,0.09,226724319.0,2549627886.0,SELECT SPECIALTY HOSPITAL PITTSBRGH UPMC,40.442209,-79.959668,210612813.0,-
5030,UPMC - PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,R,"8,813.56","300,442","1,129","401,183","43,950","382,910","1,438","514,277","50,536",243218.0,926.0,327028.0,43950.0,12433565.0,54288022.0,18988765.0,19687290.0,551141969.0,1908049844.0,91138680.0,1419381177.0,9796890388.0,5976544887.0,15773435275.0,127480179.0,0,549325574.0,64325465.0,0,0,163645.0,0,16365424.0,1120465736.0,-874099793.0,8953042.0,10328523.0,0,317071562.0,0.0,94881882.0,9650120.0,104532002.0,1240500655.0,29065179.0,-1.0,0,1677146.0,1464890.0,166073361.0,198280575.0,0,400874.0,0,1300000.0,1700874.0,199981449.0,-134399360.0,1040519206.0,1240500655.0,175624825.0,32719335.0,9810098161.0,4553085133.0,14363183294.0,1986215592.0,2459191813.0,-472976221.0,262362544.0,-210613677.0,-864.0,-210612813.0,0.09,226724319.0,2549627886.0,UPMC PRESBYTERIAN,40.44278362,-79.96070677,210612813.0,-
5032,BHMC-HEBER SPRINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543-,CLEBURNE,R,116.19,"2,689",25,"9,125",598,"33,444",25,"9,125",598,1708.0,25.0,9125.0,598.0,428237.0,747269.0,1220252.0,1867475.0,7584676.0,11804947.0,749867.0,21631943.0,10325328.0,75584957.0,85910285.0,0,0,0,0,0,0,21330.0,0,0,8654000.0,-6350218.0,166687.0,0,0,3261329.0,0.0,0,1067485.0,1067485.0,13722309.0,260680.0,306.0,0,0,0,-890860.0,-629874.0,0,0,13292000.0,18556.0,13310556.0,12680682.0,1041627.0,1041627.0,13722309.0,0,0,10094594.0,75206703.0,85301297.0,22463058.0,22159049.0,304009.0,548558.0,852567.0,147337.0,705230.0,0.25,819025.0,7288142.0,BAPTIST HEALTH MEDICAL CENTER - HEBER SPRINGS,35.50450113,-91.9979985,705230.0,+
5034,UCHEALTH GREELEY HOSPITAL,6767 WEST 29TH STREET,GREELEY,CO,80634-5474,WELD,U,463.71,"12,225",50,"17,400","3,305","12,225",50,"17,400","3,305",9378.0,44.0,15312.0,3305.0,1995856.0,91238.0,2092658.0,15248179.0,35247633.0,83573040.0,16156366.0,107522575.0,125666554.0,227458908.0,353125462.0,8944099.0,0,35247633.0,1119478.0,0,0,5100.0,0,0,48284788.0,-31714684.0,5007859.0,1283026.0,0,-102370940.0,0.0,0,2237844.0,2237844.0,97251694.0,9296514.0,2907218.0,15929.0,0,0,2092262.0,19364214.0,0,148129883.0,0,155616.0,148285499.0,167649713.0,-70398019.0,-70398019.0,97251694.0,4524020.0,0,125902673.0,230178650.0,356081323.0,90207081.0,118820673.0,-28613592.0,8033188.0,-20580404.0,23298821.0,-43879225.0,0.3,5592949.0,61202112.0,UCHEALTH GREELEY HOSPITAL,40.39094296,-104.7905365,43879225.0,-
5036,ABRAHAM LINCOLN MEMORIAL HOSPITAL,200 STAHLHUT DRIVE,LINCOLN,IL,62656,LOGAN,R,288.08,"4,691",25,"9,125",759,"4,691",25,"9,125",759,2500.0,25.0,9125.0,759.0,544861.0,2665786.0,1494123.0,4787453.0,17625087.0,27095992.0,4124278.0,36475288.0,20762721.0,106132514.0,126895235.0,0,0,0,0,0,0,21173101.0,7062825.0,0,7166037.0,-2424600.0,631981.0,226070.0,0,34216866.0,0.0,46251337.0,28113478.0,74364815.0,138857686.0,1616666.0,1953389.0,14500.0,0,0,640368.0,4124345.0,0,0,0,442630.0,442630.0,4566975.0,134290711.0,134290711.0,138857686.0,0,0,21649849.0,119764830.0,141414679.0,56116636.0,44721079.0,11395557.0,2363700.0,13759257.0,793914.0,12965343.0,0.29,2526220.0,29277560.0,ABRAHAM LINCOLN HOSPITAL,40.1537865,-89.38989355,12965343.0,+
5040,MOUNT ST. MARYS HOSPITAL,5300 MILITARY RD,LEWISTON,NY,14092,NIAGARA,U,706.20,"32,639",175,"63,875","4,435","32,693",175,"63,875","4,435",29733.0,163.0,59495.0,4435.0,683287.0,2366383.0,2306762.0,10080594.0,55600211.0,52488874.0,3960471.0,94022799.0,76484624.0,112539524.0,189024148.0,11020167.0,0,56080238.0,981820.0,13115.0,0,13230120.0,0,0,13420618.0,-3985116.0,2198223.0,94408.0,1649.0,25983286.0,0.0,5997013.0,4501669.0,10498682.0,63281145.0,3348222.0,5937448.0,0,0,0,14659638.0,23945308.0,5313403.0,0,0,17352334.0,22665737.0,46611045.0,16670100.0,16670100.0,63281145.0,0,0,76484624.0,112539524.0,189024148.0,86950166.0,108089085.0,-21138919.0,12268350.0,-8870569.0,0,-8870569.0,0.5,17150710.0,49154192.0,MOUNT ST. MARY'S HOSPITAL,43.15418402,-79.03243072,8870569.0,-
5041,WAKEMED RALEIGH CAMPUS,3000 NEW BERN AVENUE,RALEIGH,NC,27620-4465,WAKE,U,"4,570.00","177,482",596,"217,540","33,669","251,850",694,"253,310","35,218",128244.0,456.0,166440.0,33669.0,63323533.0,123763696.0,89286379.0,90941805.0,311998078.0,537825219.0,41362330.0,785362139.0,2004299335.0,1836462197.0,3840761532.0,67822106.0,0,330078638.0,17783916.0,216933.0,0,120821267.0,457594467.0,0,165076374.0,0,21149126.0,0,17425639.0,803234033.0,0.0,243327783.0,155205014.0,398532797.0,1924570513.0,69289884.0,103126512.0,0,28626186.0,0,613551.0,205022337.0,0,617434009.0,0,26456049.0,643890058.0,848912395.0,1075658118.0,1075658118.0,1924570513.0,45515132.0,4066799.0,2004299333.0,1831839141.0,3836138474.0,918350019.0,849823297.0,68526722.0,-24647568.0,43879154.0,0,43879154.0,0.2,68921316.0,642359223.0,WAKEMED,35.78451135,-78.58790197,43879154.0,+
5042,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501-,LACKAWANNA,R,745.63,"33,507",150,"54,900","7,031","33,512",150,"54,900","7,031",29526.0,130.0,47580.0,7031.0,590042.0,8461402.0,1982507.0,5810066.0,45140712.0,123164144.0,5862723.0,132537895.0,551940412.0,500141433.0,1052081845.0,13839704.0,0,45140712.0,3205289.0,0,0,-1374799.0,0,0,24248815.0,-8058314.0,6989044.0,2036451.0,338537.0,24179734.0,0.0,0,8125078.0,8125078.0,121028414.0,7077468.0,3613478.0,6125.0,1152247.0,0,28630062.0,191558186.0,0,3617383.0,0,0,3617383.0,195175569.0,-74147155.0,-74147155.0,121028414.0,15540152.0,1589941.0,551940412.0,500141433.0,1052081845.0,154551123.0,168304856.0,-13753733.0,4885555.0,-8868178.0,0,-8868178.0,0.13,7474582.0,99145342.0,REGIONAL HOSPITAL OF SCRANTON,41.41233526,-75.65396151,8868178.0,-
5047,EMANUEL MEDICAL CENTER,825 DELBON AVENUE,TURLOCK,CA,95382,STANISLAUS,U,733.00,"37,633",209,"76,285","8,978","37,633",209,"76,285","8,978",32592.0,191.0,69715.0,8978.0,4076382.0,12122646.0,5514474.0,17821665.0,81890498.0,151407038.0,6562723.0,207785162.0,1096105591.0,1446484076.0,2542589667.0,21968094.0,0,81890498.0,7452569.0,0,0,52211.0,0,0,228664366.0,-171630680.0,4735636.0,854355.0,0,113050995.0,0.0,5835013.0,59247675.0,65082688.0,238994870.0,12667875.0,1775080.0,4913761.0,1196207.0,0,20737932.0,41290855.0,1431418.0,0,0,2330602.0,3762020.0,45052875.0,193941995.0,193941995.0,238994870.0,5065146.0,0,1096105591.0,1446484076.0,2542589667.0,270079166.0,233402450.0,36676716.0,6983821.0,43660537.0,0,43660537.0,0.08,42758392.0,954639028.0,"EMANUEL MEDICAL CENTER, INC",37.51231404,-120.8391509,43660537.0,+
5050,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,04856-4240,KNOX,R,226.10,"4,058",81,"7,452",854,"9,600",165,"15,180",854,2950.0,73.0,6716.0,854.0,382645.0,2895412.0,1717506.0,2232060.0,16862967.0,21702956.0,2498235.0,32905357.0,24932097.0,50960021.0,75892118.0,2849640.0,0,16862967.0,0,38421.0,0,13380354.0,1410564.0,0,45155021.0,-29152906.0,1970390.0,365398.0,13439369.0,48766183.0,0.0,6195993.0,19776147.0,25972140.0,125061019.0,4173495.0,3207173.0,3988555.0,3839053.0,24275.0,797036.0,48197382.0,0,11807646.0,0,17530104.0,29337750.0,77535132.0,47525887.0,47525887.0,125061019.0,0,0,28507334.0,57478332.0,85985666.0,37155998.0,38565923.0,-1409925.0,2950603.0,1540678.0,0,1540678.0,0.43,1855765.0,6821224.0,PENOBSCOT BAY MEDICAL CENTER,44.14410143,-69.08454633,1540678.0,+
5051,REHAB HOSPITAL OF CAPE & ISLANDS,311 SERVICE ROAD,EAST SANDWICH,MA,02537,BARNSTABLE,U,297.35,"14,869",60,"21,900","1,085","14,869",60,"21,900","1,085",14869.0,60.0,21900.0,1085.0,0,0,0,0,22315586.0,23259754.0,1299403.0,43295524.0,43088085.0,53052329.0,96140414.0,0,0,22315586.0,0,0,0,1614000.0,0,0,3722000.0,0,0,0,1047000.0,6383000.0,0.0,2953000.0,30000.0,2983000.0,25701000.0,277000.0,1824000.0,0,900000.0,0,185000.0,6003000.0,0,4200000.0,0,2401000.0,6601000.0,12604000.0,13097000.0,13097000.0,25701000.0,0,0,43088285.0,53052330.0,96140615.0,44548615.0,45711340.0,-1162725.0,630000.0,-532725.0,0,-532725.0,,0,0,SPAULDING REHABILITATION HOSPITAL CAPE COD,41.7329845,-70.46810284,532725.0,-
5052,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369-,HENNEPIN,U,744.66,"37,994",134,"48,910","10,009","37,994",134,"48,910","10,009",22167.0,108.0,39420.0,10009.0,1888226.0,4566268.0,3744126.0,9714966.0,62164249.0,106043162.0,7486402.0,157491437.0,313719006.0,165454114.0,479173120.0,15942411.0,0,62164249.0,951242.0,0,0,35708468.0,0,0,75136247.0,-42159215.0,2354247.0,656522.0,0,72032515.0,0.0,13636439.0,3790522.0,17426961.0,174181493.0,7479958.0,4444644.0,209532.0,4535582.0,0,4433994.0,21103710.0,107585000.0,6829505.0,0,0,114414505.0,135518215.0,38663278.0,38663278.0,174181493.0,0,0,313719006.0,175461481.0,489180487.0,199809657.0,168207409.0,31602248.0,3683582.0,35285830.0,0,35285830.0,0.33,23312576.0,89095898.0,MAPLE GROVE HOSPITAL,45.1328892,-93.48121267,35285830.0,+
5054,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,03060-,HILLSBOROUGH,U,"1,269.57","27,237",142,"38,766","7,043","30,530",160,"43,680","7,394",22735.0,131.0,35763.0,7043.0,1548543.0,11851066.0,8238663.0,9498440.0,75758453.0,90048475.0,8401628.0,143649462.0,200656729.0,295977339.0,496634068.0,16153539.0,0,75758453.0,1309350.0,37403.0,0,32599728.0,0,0,74477609.0,-51077757.0,3936587.0,1871251.0,3357702.0,68179993.0,0.0,210868517.0,19788044.0,230656561.0,417395130.0,17155512.0,16087573.0,0,3599502.0,0,16970760.0,53813347.0,0,63373252.0,0,24035163.0,87408415.0,141221762.0,273581612.0,276173368.0,417395130.0,5005024.0,147354.0,199542619.0,297091447.0,496634066.0,184180616.0,165030102.0,19150514.0,21189299.0,40339813.0,0,40339813.0,0.29,8825948.0,59119422.0,SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,42.75627984,-71.4613747,40339813.0,+
5055,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,03060-,HILLSBOROUGH,U,"1,269.57","27,237",142,"38,766","7,043","30,530",160,"43,680","7,394",22735.0,131.0,35763.0,7043.0,1548543.0,11851066.0,8238663.0,9498440.0,75758453.0,90048475.0,8401628.0,143649462.0,200656729.0,295977339.0,496634068.0,16153539.0,0,75758453.0,1309350.0,37403.0,0,32599728.0,0,0,74477609.0,-51077757.0,3936587.0,1871251.0,3357702.0,68179993.0,0.0,210868517.0,19788044.0,230656561.0,417395130.0,17155512.0,16087573.0,0,3599502.0,0,16970760.0,53813347.0,0,63373252.0,0,24035163.0,87408415.0,141221762.0,273581612.0,276173368.0,417395130.0,5005024.0,147354.0,199542619.0,297091447.0,496634066.0,184180616.0,165030102.0,19150514.0,21189299.0,40339813.0,0,40339813.0,0.29,8825948.0,59119422.0,NORTHEAST REHABILITATION HOSPITAL,42.75666902,-71.46082865,40339813.0,+
5062,WELLBRIDGE SAN MARCOS,1106 N IH 35,SAN MARCOS,TX,78666,HAYS,U,32.25,"5,763",24,"8,760",584,"5,763",24,"8,760",584,5763.0,24.0,8760.0,584.0,0,0,0,0,1937619.0,2601131.0,0,3888122.0,8025850.0,202925.0,8228775.0,0,0,0,0,0,0,134063.0,0,0,884710.0,0,0,14890.0,-994958.0,38705.0,0.0,0,0,0,627793.0,987042.0,0,0,0,0,101329.0,1088371.0,0,0,0,1069966.0,1069966.0,2158337.0,-1530544.0,-1530544.0,627793.0,0,0,8025850.0,202925.0,8228775.0,4180679.0,4538750.0,-358071.0,0,-358071.0,2.0,-358073.0,,0,0,WELLBRIDGE HOSPITAL OF SAN MARCOS,29.8840848,-97.91806068,358073.0,-
5064,EUREKA SPRINGS HOSPITAL,24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL,R,70.47,"1,221",22,"8,030",170,"1,221",22,"8,030",170,571.0,22.0,8030.0,170.0,0,286412.0,228697.0,777572.0,2961685.0,5265969.0,458455.0,7919181.0,2449054.0,7468654.0,9917708.0,0,0,0,0,0,0,867328.0,0,0,-482306.0,0,1145.0,15696.0,0,400384.0,0.0,0,-61009.0,-61009.0,339375.0,390069.0,68696.0,0,0,0,0,458765.0,0,-628482.0,0,401761.0,-226721.0,232044.0,107331.0,107331.0,339375.0,0,0,2454841.0,7784120.0,10238961.0,6450041.0,8227654.0,-1777613.0,387769.0,-1389844.0,99.0,-1389943.0,0.8,589507.0,1432385.0,EUREKA SPRINGS HOSPITAL,36.40016379,-93.74423592,1389943.0,-
