NAME,ADDRESS,LATITUDE,LONGITUDE
AVERA ST MARY'S HOSPITAL,801 EAST SIOUX AVENUE,44.35980422,-100.3426267
MADISON COMMUNITY HOSPITAL,917 NORTH WASHINGTON AVENUE,44.01454423,-97.11042813
SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,45.46302526,-98.44608444
TUFTS MEDICAL CENTER,800 WASHINGTON STREET,42.3499,-71.064
WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,33.9007283,-84.78072591
BOSTON MED CTR CORP NEWTON PAVILION,88 EAST NEWTON STRET,42.337,-71.0706
MILESTONE FOUNDATION - EXTENDED CARE,28 PORTLAND AVENUE,43.51929524,-70.37852173
WINONA HEALTH SERVICES,855 MANKATO AVENUE,44.03345769,-91.62296063
BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,42.3359,-71.1068
VA LONG BEACH HEALTHCARE SYSTEM,5901 E 7TH ST,33.77663503,-118.1190786
CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM EAST CAMPUS,2400 HOSPITAL RD,32.44521832,-85.71214861
ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,42.5855,-72.2089
UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,55 LAKE AVENUE NORTH,42.2778,-71.7617
EMERSON HOSPITAL,133 OLD ROAD TO NINE ACRE CORNER,42.4517,-71.3758
METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS,67 UNION STREET,42.28,-71.3356
WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,42.466,-71.1228
AVERA SACRED HEART HOSPITAL,501 SUMMIT STREET,42.87325455,-97.40819102
SD HUMAN SERVICES CENTER,3515 BROADWAY AVE,42.91477297,-97.40125917
HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,37.60437942,-77.53988567
BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,42.5957,-72.5923
MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS,271 CAREW STREET,42.11513795,-72.5933057
LEWISGALE HOSPITAL MONTGOMERY,3700 SOUTH MAIN STREET,37.18720637,-80.4110117
BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,42.1696,-72.3418
ST ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,41.114015,-80.65731455
REGIONAL REHABILITATION INSTITUTE,2908 5TH STREET,44.05682021,-103.2264615
AULTMAN ORRVILLE HOSPITAL,832 SOUTH MAIN STREET,40.83218235,-81.76368268
TIPPAH COUNTY HOSPITAL,1005 CITY AVENUE NORTH,34.73938981,-88.95024734
"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",41 MALL ROAD,42.484665,-71.205265
ST VINCENT HOSPITAL,2001 W 86TH ST,39.90898745,-86.19573222
WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,40.82088747,-81.93216147
LIFESCAPE,2501 WEST 26TH STREET,43.52875565,-96.75530413
VIRGINIA BEACH PSYCHIATRIC CENTER,1100 FIRST COLONIAL ROAD,36.86623923,-76.02837358
ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,44.95411431,-93.26135701
FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,44.88604042,-93.32690142
GILLETTE CHILDRENS SPEC HOSP,200 UNIVERSITY AVENUE EAST,44.95673249,-93.09654944
NORTH MEMORIAL HEALTH,3300 OAKDALE NORTH,45.01369286,-93.32277691
PRAIRIE RIDGE HOSP HLTH SERV,930 FIRST STREET NORTHEAST,45.99430867,-95.9639933
ST. JOSEPH'S HOSPITAL,45 W 10TH STREET,44.94855495,-93.0999002
UNIVERSITY OF MN MED CTR,2450 RIVERSIDE AVENUE,44.96773393,-93.23807517
MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,45.1328892,-93.48121267
STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,30.84486814,-89.11577106
MAYO REGIONAL HOSPITAL,897 WEST MAIN STREET,45.18767061,-69.23799293
LAKE REGION HEALTHCARE CORP,712 SOUTH CASCADE,46.27712379,-96.07336629
ORTONVILLE AREA HEALTH SERVICE,450 EASTVOLD AVE,45.31536792,-96.44581588
PERHAM HEALTH,1000 CONEY STREET WEST,46.59380923,-95.59316041
LINCOLN HOSPITAL,234 E 149TH ST,40.81717305,-73.92437665
LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVENUE,47.03009767,-91.66634133
RAINY LAKE MEDICAL CENTER,1400 HIGHWAY 71,48.59480202,-93.43177034
ST. LANDRY EXTENDED CARE HOSPITAL,"3983 I-49 S. SERVICE RD., 2ND FLOOR",30.47171629,-92.07961315
JOHNSON MEMORIAL HOSP & HOME,1282 WALNUT STREET,44.93134595,-96.0666709
SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,45.80907486,-96.50129101
RIVERVIEW HOSPITAL & NSG HOME,323 SOUTH MINNESOTA,47.772971,-96.61795594
FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BLVD,45.32172052,-93.00046754
WELIA HEALTH,301 HIGHWAY 65 SOUTH,45.87477744,-93.29120901
BAPTIST REHABILITATION-GERMANTOWN,2100 EXETER ROAD,35.09262143,-89.8010902
ESSENTIA HEALTH ST. MARY'S MED,407 EAST THIRD STREET,46.79368534,-92.09588706
KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH,48.7671194,-96.94021137
LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,48.83923614,-95.76040562
CARRIS HEALTH LLC,301 BECKER AVENUE SW,45.12013819,-95.04609182
ST FRANCIS REGIONAL MED CENTER,1455 ST FRANCIS AVENUE,44.771263,-93.50289728
ST. LUKE'S HOSPITAL,915 EAST FIRST STREET,46.79710125,-92.08739077
UNIVERSITY MEDICAL CTR MESABI,750 EAST 34TH STREET,47.40883706,-92.92989836
ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,40.43813714,-75.34859493
MERCY HOSPITAL,4050 COON RAPIDS BLVD,45.18321509,-93.36964562
MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,45.11965271,-94.52922828
RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,46.52971167,-93.69844552
FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,36.33630383,-82.40206447
HUTCHINSON HEALTH,1095 HIGHWAY 15 SOUTH,44.87580026,-94.37351679
RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,44.84316552,-93.79237948
TENNOVA HEALTHCARE - HARTON,1801 NORTH JACKSON STREET,35.38210292,-86.23125982
CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,46.48174273,-93.94587844
ESSENTIA HEALTH ST JOSEPHS MED,523 NORTH THIRD STREET,46.36191726,-94.20588887
FAIRVIEW NORTHLAND REG HOSP,911 NORTHLAND DRIVE,45.5585204,-93.5900222
ST CLOUD HOSPITAL,1406 SIXTH AVENUE NORTH,45.57466059,-94.16909113
STEVENS COMMUNITY MEDICAL CTR,400 EAST 1ST STREET,45.58489854,-95.90503045
ST FRANCIS MEDICAL CENTER,2400 ST FRANCIS DRIVE,46.29153524,-96.58842883
CARRIS HEALTH REDWOOD HOSPITAL,100 FALLWOOD ROAD,44.53650996,-95.10651276
RIVERVIEW PSYCHIATRIC CENTER,250 ARSENAL STREET,44.29949223,-69.77060727
GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PKWY,33.75843943,-78.82010678
RIDGEVIEW SIBLEY MEDICAL CENTER,601 WEST CHANDLER,44.61067394,-94.08523753
UHS BINGHAMTON GENERAL HOSPITAL,10 42 MITCHELL AVENUE,42.08631555,-75.9144438
UHS WILSON MEMORIAL HOSPITAL,33 57 HARRISON STREET,42.11419939,-75.95852351
FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH,44.6266326,-70.16286718
DISTRICT ONE HOSPITAL,200 STATE AVENUE,44.28871332,-93.2578533
FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,44.74901932,-93.27259194
MAYO CLINIC HEALTH SYSTEM,500 WEST GRANT STREET,44.45943098,-92.28776495
REGINA HOSPITAL,1175 NININGER ROAD,44.74725173,-92.87328312
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,42.94135309,-76.56436825
ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,42.20592293,-122.7249484
WESTFIELD MEMORIAL HOSPITAL,189 E MAIN ST,42.32869813,-79.56980877
NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,44.54702595,-68.41615503
ST CHARLES BEND,2500 NE NEFF ROAD,44.06791504,-121.2691343
PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,42.3396249,-122.8627198
HARNEY DISTRICT HOSPITAL,557 W WASHINGTON STREET,43.5882075,-119.0607236
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVE,42.47994514,-79.3345946
NORTHFIELD CITY HOSPITAL & NSG,2000 NORTH AVENUE,44.47357736,-93.19172344
BAY AREA HOSPITAL,1775 THOMPSON ROAD,43.38340651,-124.2329953
COQUILLE VALLEY HOSPITAL DISTRICT,940 EAST 5TH STREET,43.17944271,-124.179386
MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,43.24156212,-123.3667111
MINIDOKA MEMORIAL HOSPITAL,1224 8TH STREET,42.62039729,-113.6860967
KADLEC MEDICAL CENTER,888 SWIFT BLVD,46.28134338,-119.281956
BOISE VA MEDICAL CENTER,500 FORT STREET,43.62121665,-116.1902767
ST. MARY'S REGIONAL MEDICAL CENTER,305 SOUTH FIFTH STREET,36.39375292,-97.87128589
ST. LUKE'S JEROME,709 NORTH LINCOLN STREET,42.73006858,-114.5192142
SAINT ALPHONSUS MEDICAL CENTER - ONTARIO,351 SW 9TH STREET,44.02533302,-116.977692
DOCTORS DIAGNOSTIC CENTER- WILLIAMSBURG,120 KINGS WAY,37.25551282,-76.74059784
CENTRA SOUTHSIDE COMMUNITY HOSPITAL,800 OAK STREET,37.30267955,-78.40431589
UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,38.0313398,-78.49868708
UVA ENCOMPASS HEALTH REHABILITATION HOSPITAL,515 RAY C. HUNT DRIVE,38.02492365,-78.52507479
SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,38.21751607,-77.49595136
TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,36.67066197,-80.9239287
BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,36.83663636,-76.34743187
SENTARA HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,36.71211512,-78.91455143
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,38.63707254,-77.28634942
NAVAL HEALTH CLINIC (JOHN HENRY BALCH),3259 CATLIN AVENUE,38.51265346,-77.3084054
CHILDREN'S HOSPITAL OF THE KINGS DAUGHTERS,601 CHILDRENS LANE,36.86252074,-76.30167623
SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,36.86217987,-76.30284416
BON SECOURS RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,37.54016604,-77.40693984
CJW MEDICAL CENTER CHIPPENHAM CAMPUS,7101 JAHNKE ROAD,37.51389818,-77.52639389
CATAWBA HOSPITAL,5525 CATAWBA HOSPITAL DRIVE,37.39143134,-80.10989745
BON SECOURS MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,37.14447262,-76.51167193
RIVERSIDE REGIONAL MEDICAL CENTER,500 J. CLYDE MORRIS BLVD,37.06424346,-76.48303428
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,36.86457361,-76.0264938
OKEENE MUNICIPAL HOSPITAL,207 EAST 'F' STREET,36.1167989,-98.31534471
MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,38.31152189,-77.4832286
LOURDES COUNSELING CENTER,1175 CARONDELET DRIVE,46.28312741,-119.2813075
JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,37.30803777,-77.29126387
CARILION GILES MEMORIAL HOSPITAL,1 TAYLOR AVENUE,37.32222391,-80.72250418
RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL DRIVE,37.41981658,-76.54177578
LEE REGIONAL MEDICAL CENTER,1800 COMBS ROAD,36.7487388,-83.05077601
CONTINUOUS CARE CENTER OF TULSA,1923 S UTICA AVE,36.13373363,-95.96673672
THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL,"10101 PARK ROWE AVENUE, STE 600",30.37991656,-91.09414247
SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,36.77331468,-76.58111118
ST. JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,36.07832931,-95.80075925
ST. JOHN OWASSO,12451 EAST 100TH STREET NORTH,36.2991733,-95.83552966
CARILION FRANKLIN MEMORIAL HOSPITAL,390 SOUTH MAIN STREET,36.99404821,-79.89034788
VALLEY HEALTH WINCHESTER MEDICAL CENTER,1840 AMHERST STREET,39.19428081,-78.1932251
IDAHO STATE HOSPITAL SOUTH,700 EAST ALICE STREET,43.18743023,-112.3347144
INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,38.85819852,-77.22768012
MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,44.05348368,-123.0036901
PEACE HARBOR MEDICAL CENTER,400 9TH STREET,43.97314193,-124.1174776
SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,44.04602129,-123.0817078
SACRED HEART MEDICAL CENTER RIVERBEND,3333 RIVERBEND DRIVE,44.08136212,-123.0267417
UHHS - GEAUGA REG HEALTH SYSTEM,13207 RAVENNA RD,41.509258,-81.18909279
ENCOMPASS HEALTH REHAB HOSP OF NORTHERN VIRGINIA,24430 MILLSTREAM DRIVE,38.93912604,-77.55282187
LEWISGALE HOSPITAL ALLEGHANY,ONE ARCH LANE,37.7921888,-79.8812189
SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,36.85202553,-81.48836745
NOVANT HEALTH UVA HEALTH SYSTEM HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BLVD,38.82079041,-77.64280762
RIVERSIDE DOCTORS' HOSPITAL WILLIAMSBURG,1500 COMMONWEALTH AVENUE,37.25089548,-76.6683812
CJW MEDICAL CENTER JOHNSTON WILLIS CAMPUS,1401 JOHNSTON-WILLIS DRIVE,37.51068828,-77.59494114
CARILION NEW RIVER VALLEY DBA ST. ALBANS,2900 LAMB CIRCLE,37.08910231,-80.50544111
RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,43.59829409,-72.95526316
SPRINGFIELD HOSPITAL,25 RIDGEWOOD RD,43.29801947,-72.4946524
CARILION ROANOKE COMMUNITY HOSPITAL,101 ELM AVENUE SE,37.26607749,-79.93920592
HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,40.64664033,-83.59585065
THE UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,44.47973972,-73.19412058
GIFFORD MEDICAL CENTER,44 SOUTH MAIN ST,43.91683959,-72.665489
CASCADE MEDICAL CENTER,817 COMMERCIAL ST,47.5944512,-120.6607868
JEFFERSON HEALTHCARE,834 SHERIDAN ST,48.10604332,-122.7892732
PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,45.62443751,-122.580727
HAMPTON REGIONAL MEDICAL CENTER,595 W CAROLINA AVE,32.85284808,-81.09003051
SELF REGIONAL HEALTHCARE,1325 SPRING ST,34.17564362,-82.15657819
ST FRANCIS-EASTSIDE,125 COMMONWEALTH DR,34.85128582,-82.32254918
OHIO STATE UNIVERSITY MEDICAL CNTR MAIN CAMPUS,410 WEST 10TH AVENUE,39.99426086,-83.01856537
RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,40.03056799,-83.03401709
ST. JOSEPH HOSPITAL,220 OVERTON AVE.,35.15327358,-90.0418743
AGH MESA LLC,9130 EAST ELLIOT ROAD,33.35075182,-111.6369625
PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,34.81864389,-82.41264859
ASTRA SUNNYSIDE COMMUNITY HOSPITAL,1016 TACOMA AVENUE,46.3224796,-120.0066818
PEACEHEALTH ST JOHN MEDICAL CENTER,1615 DELAWARE LN,46.13069363,-122.9417492
BEACON BEHAVIORAL HOSPITAL NORTHSHORE,"64026 HWY 434, STE 300",30.35651134,-89.91606987
COMPASS BEHAVIORAL HEALTH - CROWLEY,713 NORTH AVENUE L,30.21933721,-92.36894278
RIVERSIDE HOSPITAL OF LOUISIANA,211 4TH STREET,31.3148477,-92.44989925
RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,32.51413779,-92.63158917
SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,34.96660045,-81.93946449
H B MAGRUDER MEMORIAL HOSPITAL,615 FULTON ST,41.50587467,-82.93300305
EXTENDED CARE OF SOUTHWEST LOUISIANA,2837 ERNEST STREET,30.2050534,-93.22262023
TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY,1578 CLARENCE COKER HWY,33.88780194,-80.08122476
LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM ROAD,30.17532611,-92.02661028
PRISMA HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,33.92361132,-80.34272105
ALLENMORE HOSPITAL,1901 S. UNION AVE,47.24164648,-122.4810546
ST. CLARE HOSPITAL,11315 BRIDGEPORT WAY SW,47.15431,-122.50204
ANMED HEALTH MEDICAL CENTER,800 N FANT ST,34.51148424,-82.64648675
VA MEDICAL CENTER - UNIVERSITY DRIVE CAMPUS,"UNIVERSITY DR, C",40.44677924,-79.96172439
FAIRVIEW GENERAL HOSPITAL,18101 LORAIN AVENUE,41.45054208,-81.82342528
CHILDREN'S HOSPITAL COLORADO AT MEMORIAL HOSPITAL CENTRAL,1400 EAST BOULDER STREET,38.83979975,-104.7994774
UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,39.901809,-79.738083
UH REGIONAL HOSPITALS - RICHMOND HTS.,27100 CHARDON ROAD,41.58075213,-81.48891023
CITADEL INFIRMARY,171 MOULTRIE ST,32.79572127,-79.95967343
ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,41.49585054,-81.67311485
UH REGIONAL HOSPITALS - BEDFORD,44 BLAINE AVENUE,41.39514387,-81.53407221
MCLEOD MEDICAL CENTER-DILLON,301 E JACKSON ST,34.42171059,-79.36553244
MCLEOD MEDICAL CENTER-DARLINGTON,701 CASHUA FERRY RD,34.3133305,-79.83980295
LEE CORRECTIONAL INSTITUTION INFIRMARY,1204 E CHURCH ST,34.19890124,-80.22597393
ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX HWY,32.96554312,-81.24795633
TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,32.9759625,-80.07307511
PROVIDENCE HOSPITAL NORTHEAST,120 GATEWAY CORPORATE BLVD,34.10416789,-80.95863577
CORRECT CARE OF SOUTH CAROLINA,7901 FARROW RD,34.07560987,-80.97960014
KIRKLAND CORRECTIONAL INSTITUTION INFIRMARY,4344 BROAD RIVER RD,34.07374412,-81.09822245
NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,34.29042835,-81.60642342
SPARTANBURG HOSPITAL FOR RESTORATIVE CARE,389 SERPENTINE DR,34.96619278,-81.93606386
RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER,109 BEE ST,32.78417401,-79.95400559
SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,1 HAVENWOOD LN,34.9640711,-82.45473247
LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,152 WACCAMAW MEDICAL PARK DR,33.7869125,-78.99784761
MUSC HEALTH FLORENCE REHABILITATION CENTER,121 E CEDAR ST,34.18901702,-79.76439558
PRISMA HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PKWY,34.08743792,-81.16008963
PATRICK B HARRIS PSYCHIATRIC HOSPITAL,130 HWY 252,34.47776731,-82.56735757
G WERBER BRYAN PSYCHIATRIC HOSPITAL,220 FAISON DR,34.08586316,-80.9828722
GILLIAM PSYCHIATRIC HOSPITAL,4344 BROAD RIVER RD,34.07012634,-81.09857223
WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY,910 COOK RD,33.53587078,-80.82220626
HAYWOOD PARK COMMUNITY HOSPITAL,2545 NORTH WASHINGTON AVENUE,35.61057224,-89.24297656
CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,37.43789546,-79.18784233
WILLIAM S HALL PSYCHIATRIC INSTITUTE,220 FAISON DR,34.07925336,-80.9804777
SPARTANBURG REHABILITATION INSTITUTE,160 HAROLD FLEMING CT,34.98965743,-81.94246023
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CHARLESTON,9181 MEDCOM ST,32.97579932,-80.06997843
CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,37.77851707,-79.44095496
MERCY HEALTH - URBANA HOSPITAL,904 SCIOTO STREET,40.10852196,-83.72992008
COOK CHILDREN'S NORTHEAST HOSPITAL,6316 PRECINCT LINE ROAD,32.86322983,-97.18541568
TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,2222 WELBORN STREET,32.8019769,-96.81431331
CHILDRENS MEDICAL CENTER PLANO,7601 PRESTON ROAD,33.07853049,-96.80044497
SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,37.05729223,-76.39033356
BATH COUNTY COMMUNITY HOSPITAL,106 PARK LANE,37.9929072,-79.83203061
FERRY COUNTY MEMORIAL HOSPITAL,36 NORTH KLONDIKE ROAD,48.65304137,-118.7314009
LAKE CHELAN COMMUNITY HOSPITAL,503 HIGHLAND AVE E,47.84497018,-120.0096126
JENNINGS SENIOR CARE HOSPITAL,1 HOSPITAL DRIVE,30.23989684,-92.66266962
ST. ELIZABETH BOARDMAN HOSPITAL,8401 MARKET STREET,40.99488498,-80.66002841
BETHESDA REHABILITATION HOSPITAL,"7414 SUMRALL DRIVE, SUITE C",30.51536561,-91.1168349
VA MEDICAL CENTER AND AMBULATORY CARE CLINIC,3687 VETERANS DR,46.61866261,-112.1017865
"PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC",2390 ENTERPRISE DRIVE,41.3798975,-83.1160708
CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,47.04273092,-122.9517868
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LITTLETON,1001 WEST MINERAL AVENUE,39.57454183,-105.0000982
"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,40.51849766,-107.5801197
CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,39.40511956,-104.8845637
FOOTHILLS HOSPITAL,4747 ARAPAHOE,40.01629753,-105.2362516
HAVEN BEHAVIORAL HOSPITAL OF SOUTHERN COLO,"1008 MINNEQUA AVENUE, SUITE 6100",38.23376529,-104.6228061
KERNERSVILLE MEDICAL CENTER-ER,1750 KERNERSVILLE MEDICAL PKWY,36.09096032,-80.04415038
OLD VINEYARD YOUTH SERVICES,3637 OLD VINEYARD ROAD,36.07833438,-80.31857382
WOMACK ARMY MEDICAL CENTER,2817 REILLY RD,35.14562624,-79.00217023
WESTERN RESERVE HOSPITAL,1900 23RD STREET,41.13299097,-81.51109585
VA MEDICAL CENTER - DURHAM,508 FULTON ST,36.00951207,-78.93883233
VA MEDICAL CENTER - FAYETTEVILLE,2300 RAMSEY ST,35.08782262,-78.87695584
TRINITY HOSPITAL TWIN CITY,819 NORTH FIRST STREET,40.40162159,-81.33668613
CLEARWATER VALLEY HOSPITAL AND CLINICS,301 CEDAR,46.48692916,-116.2597695
IDAHO STATE HOSPITAL NORTH,300 HOSPITAL DRIVE,46.49175673,-116.2603895
GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,46.72822646,-117.0005473
KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,45.43132036,-122.5604662
PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,45.44936638,-122.6275629
COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE STREET,46.18800206,-123.8185923
PROVIDENCE SEASIDE HOSPITAL,725 S WAHANNA ROAD,45.98901502,-123.9120687
SHOSHONE MEDICAL CENTER,25 JACOB'S GULCH ROAD,47.54639827,-116.1306131
BUFFALO GENERAL MEDICAL CENTER,100 HIGH ST,42.90086841,-78.86620976
BENEWAH COMMUNITY HOSPITAL,229 SOUTH SEVENTH STREET,47.31465952,-116.5675792
CEDAR HILLS HOSPITAL,SW EASTRIDGE STREET,45.50586972,-122.7830819
LITTLE FALLS HOSPITAL,140 BURWELL ST,43.04424004,-74.84749316
MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,45.58727159,-121.1645196
WALLOWA MEMORIAL HOSPITAL,601 MEDICAL PARKWAY,45.43236526,-117.2844613
ADVENTIST HEALTH PORTLAND,10123 SE MARKET STREET,45.51271035,-122.5584342
LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,45.54328588,-122.6702218
LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,45.51678413,-122.4069891
LEGACY TRANSPLANT SERVICES,"1015 NW 22ND AVENUE, W121",45.53018287,-122.6970344
OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,45.49894631,-122.6859712
ADVENTIST HEALTH TILLAMOOK,1000 THIRD STREET,45.4566109,-123.8543315
GOOD SHEPHERD MEDICAL CENTER,610 NW 11TH STREET,45.84711899,-119.3085125
SYRINGA GENERAL HOSPITAL,607 WEST MAIN,45.92706836,-116.1272166
BONNER GENERAL HOSPITAL,520 NORTH THIRD AVENUE,48.27759579,-116.5494068
PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,45.30834927,-122.9359173
PIONEER MEMORIAL HOSPITAL,564 E PIONEER DRIVE,45.35589942,-119.5486594
SANTIAM HOSPITAL,1401 N 10TH AVENUE,44.80511025,-122.7847626
ST. LUKE'S MCCALL,1000 STATE STREET,44.90904813,-116.1101393
CASCADE MEDICAL CENTER,402 LAKE CASCADE PARKWAY,44.51836988,-116.0493791
STEELE MEMORIAL MEDICAL CENTER,203 S. DAISY,45.17328967,-113.891747
SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,44.98606094,-123.9951811
SAMARITAN PACIFIC COMMUNITY HOSPITAL,930 SW ABBEY STREET,44.6293932,-124.0596115
MERCY HOSPITAL,565 ABBOTT RD,42.84750143,-78.81197103
MARGARETVILLE MEMORIAL HOSPITAL,42084 STATE HIGHWAY 28,42.14665356,-74.64206927
KENMORE MERCY HOSPITAL,2950 ELMWOOD AVE,42.97759545,-78.88011777
ROSWELL PARK CANCER INSTITUTE,666 ELM STR,42.8992051,-78.86488695
THE UNIVERSITY OF VERMONT HEALTH NETWORK ELIZABETHTOWN MOSES LUDINGTON HOSPITAL,1019 WICKER ST,43.84952513,-73.43702399
ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,44.34504104,-74.14313676
RIVER HOSPITAL,4 FULLER ST,44.33770877,-75.92050805
COMMUNITY MEMORIAL HOSPITAL,150 BROAD ST,42.81343509,-75.54340496
